,Event,Catalog,Detector_short,Detector,Data_source,Sample_rate,Duration,Time_start,Url
433,GW200225_060421,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1266643832.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200225_060421/v1/L-L1_GWOSC_16KHZ_R1-1266643832-4096.hdf5
434,GW200302_015811,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1267149494.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200302_015811/v1/H-H1_GWOSC_16KHZ_R1-1267149494-32.hdf5
435,GW200302_015811,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1267147462.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200302_015811/v1/H-H1_GWOSC_16KHZ_R1-1267147462-4096.hdf5
436,GW200302_015811,GWTC-3-confident,V,V1,GWOSC,16384.0,32.0,1267149494.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200302_015811/v1/V-V1_GWOSC_16KHZ_R1-1267149494-32.hdf5
437,GW200302_015811,GWTC-3-confident,V,V1,GWOSC,16384.0,4096.0,1267147462.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200302_015811/v1/V-V1_GWOSC_16KHZ_R1-1267147462-4096.hdf5
438,GW200306_093714,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1267522637.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200306_093714/v1/H-H1_GWOSC_16KHZ_R1-1267522637-32.hdf5
439,GW200306_093714,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1267520605.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200306_093714/v1/H-H1_GWOSC_16KHZ_R1-1267520605-4096.hdf5
440,GW200306_093714,GWTC-3-confident,L,L1,GWOSC,16384.0,32.0,1267522637.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200306_093714/v1/L-L1_GWOSC_16KHZ_R1-1267522637-32.hdf5
441,GW200306_093714,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1267520605.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200306_093714/v1/L-L1_GWOSC_16KHZ_R1-1267520605-4096.hdf5
442,GW200308_173609,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1267724172.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/H-H1_GWOSC_16KHZ_R1-1267724172-32.hdf5
443,GW200308_173609,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1267722140.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/H-H1_GWOSC_16KHZ_R1-1267722140-4096.hdf5
444,GW200308_173609,GWTC-3-confident,L,L1,GWOSC,16384.0,32.0,1267724172.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/L-L1_GWOSC_16KHZ_R1-1267724172-32.hdf5
445,GW200308_173609,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1267722140.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/L-L1_GWOSC_16KHZ_R1-1267722140-4096.hdf5
446,GW200308_173609,GWTC-3-confident,V,V1,GWOSC,16384.0,32.0,1267724172.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/V-V1_GWOSC_16KHZ_R1-1267724172-32.hdf5
447,GW200308_173609,GWTC-3-confident,V,V1,GWOSC,16384.0,4096.0,1267722140.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200308_173609/v1/V-V1_GWOSC_16KHZ_R1-1267722140-4096.hdf5
448,GW200311_115853,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1267963136.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/H-H1_GWOSC_16KHZ_R1-1267963136-32.hdf5
449,GW200311_115853,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1267961104.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/H-H1_GWOSC_16KHZ_R1-1267961104-4096.hdf5
450,GW200311_115853,GWTC-3-confident,L,L1,GWOSC,16384.0,32.0,1267963136.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/L-L1_GWOSC_16KHZ_R1-1267963136-32.hdf5
451,GW200311_115853,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1267961104.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/L-L1_GWOSC_16KHZ_R1-1267961104-4096.hdf5
452,GW200311_115853,GWTC-3-confident,V,V1,GWOSC,16384.0,32.0,1267963136.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/V-V1_GWOSC_16KHZ_R1-1267963136-32.hdf5
453,GW200311_115853,GWTC-3-confident,V,V1,GWOSC,16384.0,4096.0,1267961104.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/V-V1_GWOSC_16KHZ_R1-1267961104-4096.hdf5
454,GW200316_215756,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1268431079.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/H-H1_GWOSC_16KHZ_R1-1268431079-32.hdf5
455,GW200316_215756,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1268429047.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/H-H1_GWOSC_16KHZ_R1-1268429047-4096.hdf5
456,GW200316_215756,GWTC-3-confident,L,L1,GWOSC,16384.0,32.0,1268431079.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/L-L1_GWOSC_16KHZ_R1-1268431079-32.hdf5
457,GW200316_215756,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1268429047.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/L-L1_GWOSC_16KHZ_R1-1268429047-4096.hdf5
458,GW200316_215756,GWTC-3-confident,V,V1,GWOSC,16384.0,32.0,1268431079.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/V-V1_GWOSC_16KHZ_R1-1268431079-32.hdf5
459,GW200316_215756,GWTC-3-confident,V,V1,GWOSC,16384.0,4096.0,1268429047.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/V-V1_GWOSC_16KHZ_R1-1268429047-4096.hdf5
460,GW200322_091133,GWTC-3-confident,H,H1,GWOSC,16384.0,32.0,1268903496.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/H-H1_GWOSC_16KHZ_R1-1268903496-32.hdf5
461,GW200322_091133,GWTC-3-confident,H,H1,GWOSC,16384.0,4096.0,1268901464.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/H-H1_GWOSC_16KHZ_R1-1268901464-4096.hdf5
462,GW200322_091133,GWTC-3-confident,L,L1,GWOSC,16384.0,32.0,1268903496.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/L-L1_GWOSC_16KHZ_R1-1268903496-32.hdf5
463,GW200322_091133,GWTC-3-confident,L,L1,GWOSC,16384.0,4096.0,1268901464.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/L-L1_GWOSC_16KHZ_R1-1268901464-4096.hdf5
464,GW200322_091133,GWTC-3-confident,V,V1,GWOSC,16384.0,32.0,1268903496.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/V-V1_GWOSC_16KHZ_R1-1268903496-32.hdf5
465,GW200322_091133,GWTC-3-confident,V,V1,GWOSC,16384.0,4096.0,1268901464.0,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200322_091133/v1/V-V1_GWOSC_16KHZ_R1-1268901464-4096.hdf5
